rigor,"noun:Strictness or severity, as in temperament, action, or judgment.","Whatever this kind of blog discourse may lack in conventional ""rigor"" is certainly balanced out by its immediacy and its enthusiasm."
rile,"verb-transitive:To stir to anger. See Synonyms at annoy.","I will be frank: there are some things that you write that ""rile"" me."
riot,"noun:A wild or turbulent disturbance created by a large number of people.","""I think the term riot is a dangerous term to throw around,"" Freeman said."
rip,"verb-transitive:To cut, tear apart, or tear away roughly or energetically. See Synonyms at tear1.","It had torn all the way around -- _rip, rip, rip_."
risible,"adjective:Relating to laughter or used in eliciting laughter.","The only website representing Welsh Labour on the web that isn't entirely risible is the party's official website, which nevertheless can be criticised for its lack of imagination, innovation and provision for Welsh speakers in comparison to certain other party websites."
risqué,"adjective:Suggestive of or bordering on indelicacy or impropriety.","And the GOP seems to be risking a backlash with some of its most risqué advertisements."
rite,"noun:The prescribed or customary form for conducting a religious or other solemn ceremony:  the rite of baptism.","*short slllide to teh rite, short slllide to teh rite*"
rival,"noun:One who attempts to equal or surpass another, or who pursues the same object as another; a competitor.","Water wars have been with us for all of human history -- the word ""rival"" comes from a Latin word meaning ""one who uses the same stream as another."""
rive,"verb-transitive:To rend or tear apart.","Dérive is a Situationist International concept that refers to walking aimlessly, following the smallest whim (never let it be said that you don’t learn anything here at Inhabitat)."
rivet,"noun:A metal bolt or pin having a head on one end, inserted through aligned holes in the pieces to be joined and then hammered on the plain end so as to form a second head.","Bike chain rivet setter, removable 5m allen wrench, screwdriver for slotted and Phillips head screws"
riveting,"adjective:Wholly absorbing or engrossing one's attention; fascinating:  The last chapter was so riveting that I was reading past midnight.","The fact that this movie, an endless series of talking heads, somehow manages to be riveting, is proof of his concept."
rivulet,"noun:A small brook or stream; a streamlet.","A thin rivulet of blood trickled from a gash in her lip."
roan,"adjective:Having a chestnut, bay, or sorrel coat thickly sprinkled with white or gray:  a roan horse.","The third, had it been a horse, might have been described as a roan, the whole body being a pale reddish-brown, with a sprinkling of real white hairs on the back."
robust,"adjective:Full of health and strength; vigorous.","WORDS ACCENTED ON THE LAST SYLLABLE: address _address'_ adept _adept'_ adult _adult'_ ally _ally'_ commandant _commandänt '(ä as in arm) _ contour _contour'_ dessert _dessert'_ dilate _dilate'_ excise _eksiz'_ finance _finance'_ grimace _grimace'_ importune _importune'_ occult _occult'_ pretence _pretence'_ research _research'_ robust _robust'_ romance _romance'_ tirade _tirade'_"
rococo,"noun:A style of art, especially architecture and decorative art, that originated in France in the early 18th century and is marked by elaborate ornamentation, as with a profusion of scrolls, foliage, and animal forms.","The stitch illustrated in fig. 87 is known as rococo stitch."
rodent,"noun:Any of various mammals of the order Rodentia, such as a mouse, rat, squirrel, or beaver, characterized by large incisors adapted for gnawing or nibbling.","GOLDBLATT: The best thing to do is what we call rodent-proofing."
roil,"verb-transitive:To make (a liquid) muddy or cloudy by stirring up sediment.","(BTW, ""roil"" means, disturb, muddy the waters - I had to look it up.)"
roister,"verb-intransitive:To engage in boisterous merrymaking; revel noisily.","They didn't pray and then roister on Midwinter's Day."
rolling,"verb:present participle of roll.","""This is what I call rolling in wealth."" said Brown to himself."
romp,"verb-intransitive:To play or frolic boisterously.","North Carolina had lofty expectations to meet this season, but Monday's title romp showed it could live up to them, Mark Kriegel"
rooster,"noun:An adult male chicken.","Small coincidence that the rooster is a popular bird (symbol) in Mexico."
rope,"noun:A flexible heavy cord of tightly intertwined hemp or other fiber.","IRS bails for the millionth time and finds a tag rope under the ring, which he uses to choke Bulldog out with."
roseate,"adjective:Rose-colored:  the roseate glow of dawn.","It's not very big - a few acres - but it's jam-packed with birds, mostly pelicans, some egrets and a few roseate spoonbills."
roster,"noun:A list, especially of names.","E1 will add Sumerian to its label roster for North America starting in March 2010."
rostrum,"noun:A dais, pulpit, or other elevated platform for public speaking.","I am cognisant of the traditional excellence of the introductions of speakers by Empire Club Presidents-an excellence that presumably each speaker from this renowned rostrum is challenged to match!"
rosy,"adjective:Having the characteristic pink or red color of a rose.","The dog-musher wore a mustache, but the other, a taller and younger man, was smooth-shaven, his skin rosy from the pounding of his blood and the running in the frosty air."
rote,"noun:A memorizing process using routine or repetition, often without full attention or comprehension:  learn by rote.","The era of photocopied vocabulary lists read by rote is thankfully over, thanks to textbooks like Compelling Conversations."
rotund,"adjective:Rounded in figure; plump. See Synonyms at fat.","Rumor also has it that Bradley lured a certain rotund blogger to the Atlantic."
rotunda,"noun:A circular building, especially one with a dome.","This part has a round cavity called fenestra rotunda, which is covered with a thin elastic membrane, and looks into the tympanum."
rotundity,"noun:The quality of being rotund.","Women of incredible corpulence were dawdling about through the cultivated grounds, and the doctor greatly surprised his companions by informing them that this rotundity, which is highly esteemed in that region, was obtained by an obligatory diet of curdled milk."
rouse,"verb-transitive:To arouse from slumber, apathy, or depression.","Gold you have none to bestow, but you can give interest; you can, in short, rouse others to help the helpless."
rousing,"adjective:Inducing enthusiasm or excitement; stirring:  a rousing sermon.","Anyone who can preach what you call rousing sermons is considered"
rout,"noun:A disorderly retreat or flight following defeat.","""Do you call the rout of those irregulars and these sluggish Hessians a deed to boast of?"" said the other with a contemptuous smile."
rubble,"noun:A loose mass of angular fragments of rock or masonry crumbled by natural or human forces.","""Between 1999 and 2001, the Muslim Waqf removed and dumped more than 13,000 tons of what it termed rubble from the Mount and its substructure, including archaeological remains from the First and Second Temple periods."""
rubicund,"adjective:Inclined to a healthy rosiness; ruddy.","The expression of his countenance would have been bluff but for a certain sinister glance, and his complexion might have been called rubicund but for a considerable tinge of bilious yellow."
rubric,"noun:A class or category: ""This mission is sometimes discussed under the rubric of 'horizontal escalation' . . . from conventional to nuclear war�?  ( Jack Beatty).","Some manuscripts have simple borders and colored initial letters only; sometimes but a single color is used, and is generally red, from which comes our word rubric, which means any writing or printing in red ink, and is derived from the"
ruddy,"adjective:Having a healthy, reddish color.","I get by on a certain Welsh ruddy charm, and the rest is conversation."
rudimentary,"adjective:Of or relating to basic facts or principles; elementary.","The knowledge of reading and writing and ciphering, in short, rudimentary training in this colony, has been very thorough."
rue,"verb-transitive:To feel regret, remorse, or sorrow for.","Ophelia wishes to remind the Queen of the sorrow and contrition she ought to feel for her unlawful marriage; and that she may wear her rue with peculiar propriety on Sundays, when she solicits pardon for the crime which she has so much occasion to _rue_ and repent of."
rueful,"adjective:Inspiring pity or compassion.","With wry insight, he views the Steins ensconced in rueful domesticity."
ruffian,"noun:A tough or rowdy person.","It does not appear, however, that the term ruffian is altogether misplaced."
ruffle,"noun:A strip of frilled or closely pleated fabric used for trimming or decoration.","The ruffle is a paper towel that I fed through my ruffler."
rumble,"verb-intransitive:To make a deep, long, rolling sound.","And fried bread .. * rumble, rumble*"
ruminant,"noun:Any of various hoofed, even-toed, usually horned mammals of the suborder Ruminantia, such as cattle, sheep, goats, deer, and giraffes, characteristically having a stomach divided into four compartments and chewing a cud consisting of regurgitated, partially digested food.","It is like the battles between certain ruminant animals whose horns are set at such an angle that they are incapable of hurting one another."
ruminate,"verb-intransitive:To turn a matter over and over in the mind.","Again the word ""rumination"" suggestions an oddly somatic association: to ruminate is to turn over in mind and mouth (as in: chewing the cud)."
rummage,"verb-transitive:To search thoroughly by handling, turning over, or disarranging the contents of.","He lives in the trailer park that Sandra lived in, and it was his church as you heard the sergeant addressing earlier in the press conference, was -- this suitcase that Sandra was apparently found in may have been at least reportedly headed for some kind of rummage sale, and may have been stolen."
rumple,"verb-transitive:To wrinkle or form into folds or creases.","Madame -- (hastily) -- Not there, my dear, you will rumple my skirt."
run,"verb-intransitive:To move swiftly on foot so that both feet leave the ground during each stride.","Today, rather than run a network of secret torture centers as the Soviets 'proxy Mohammad Najibullah did, President Hamid Karzai has set himself up as a defender of the rights of Afghans detained in U. S.-run prisons, something that plays well with the population."
run-down,"adjective:tired and exhausted","Sioeng, who owns some hotels and a run-down shopping mall, recently bought a small Chinese-language newspaper, which he changed from pro-Taiwan to pro - Beijing."
rune,"noun:Any of the characters in several alphabets used by ancient Germanic peoples from the 3rd to the 13th century.","'Now I must recall the rune which came so easily, unsummoned, to my brain not many months since.'"
runic,"adjective:Of, relating to, or written in runes.","The letters used in old Icelandic and similar languages are called runic characters."
rupture,"noun:The process or instance of breaking open or bursting.","There was a nice study published by Jerome Strauss's group [in October's Proceedings of the National Academy of Sciences] that showed that African-American women who have a preterm rupture of the membranes are more likely to have a genetic variant that's causative for that."
ruse,"noun:A crafty stratagem; a subterfuge. See Synonyms at wile.","The word ""camouflage,"" meaning a trick to be played or a ruse, is French in origin."
rustic,"adjective:Of, relating to, or typical of country life or country people. See Synonyms at rural.","It was a great annoyance to the British officers and soldiers, to be thus hemmed in by what they termed a rustic rout with calico frocks and fowling-pieces."
rusticate,"verb-intransitive:To go to or live in the country.","This summer, I'll finally be able to rusticate in my acre of BSH (bourgeois suburban heaven) without apology or self-consciousness."
rustle,"verb-intransitive:To move with soft fluttering or crackling sounds.","Not just an ""Ooh, Juliet"", like a good Shakespearean actor, but a full blown ""Oooouuuuuuuhh * pant pant rustle rustle* Juliet!"""
ruthless,"adjective:Having no compassion or pity; merciless:  ruthless cruelty; ruthless opportunism.","Over Microsoft's formative years when they redefined the term ruthless, my friends and I worked for several startup and small companies that were crushed by Microsoft which they then bought for pennies on the dollar."
sabbatical,"adjective:Relating to a sabbatical year.","James Mortimer: I think the term sabbatical has to be taken with a grain of salt."
sabotage,"noun:Destruction of property or obstruction of normal operations, as by civilians or enemy agents in time of war.","The word sabotage is storied to be from the French word for wooden shoe, sabot, to recall how French workers threw their shoes into newfangled machinery to foil the efforts of industrial revolution bosses."
saboteur,"noun:One who commits sabotage.","And again — the notion of a spy or saboteur is part of that reason."
saccharine,"adjective:Of, relating to, or characteristic of sugar or saccharin; sweet.","Empathy without saccharine is just the perfect recipe for me, and I felt so much better after talking with her, someone who really knows me better than almost anyone."
sacerdotal,"adjective:Of or relating to priests or the priesthood; priestly.","There is in them also something which recalls, not only by citations, but still more by the very inspiration of the thought, that which we call the sacerdotal prayer of Christ."
sacrifice,"noun:The act of offering something to a deity in propitiation or homage, especially the ritual slaughter of an animal or a person.","I _love_ him _more_ than I can say, and I shall do everything in my power to render the sacrifice he has made (for a _sacrifice_ in my opinion it is) as small as I can."
sacrilege,"noun:Desecration, profanation, misuse, or theft of something sacred.","Thwackum was resolved a crime of this kind, which he called sacrilege, should not go unpunished."
sacrilegious,"adjective:Grossly irreverent toward what is or is held to be sacred.","210. e AS IN _ME_: amenable _amenable_ clique _klek_, not _klick_ creek _krek_, not _krick_ either _eether_ (preferable) mediocre _mediocre_ naïve _na'eve_ (_a_ as in _arm_) neither _neether_ (preferable) precedence _prece'dence_ precedent _prece'dent_ (when an adjective) predecessor _predecessor_ predilection _predilection_ premature _premature_ quay _ke_ resplendent _resplen'dent_ sacrilegious _sacrilegious_, not - _religious_ series _serez_ sleek _slek_, not _slick_ suite _swet_, not like _boot_"
sacrosanct,"adjective:Regarded as sacred and inviolable.","If the dendro readings are crap now, why do we consider them sacrosanct from the because they are old?"
saddle,"noun:A leather seat for a rider, secured on an animal's back by a girth. Also called regionally rig.","A saddle made by the Mexicans in California is called the _California saddle_."
sadistic,"adjective:Of someone who delights in the pain of others.","This guy was also what we call a sadistic pedophile, which is that sadistic pedophiles often use objects to penetrate children rather than using the penis or the fingers, and that ` s apparently, if the allegations are true, what he did with one little girl."
safeguard,"noun:One that serves as protection or a guard.","China agreed in its Accession Protocol with the rest of the WTO members and the United States that such short term safeguard measures could be applied against them."
saffron,"noun:A corm-producing plant (Crocus sativus) native to the Old World, having purple or white flowers with orange stigmas.","He said the congress has never used the word saffron as it is associated with valour and religion."
saga,"noun:A prose narrative usually written in Iceland between 1120 and 1400, dealing with the families that first settled Iceland and their descendants, with the histories of the kings of Norway, and with the myths and legends of early Germanic gods and heroes.","Once we get into the twentieth century, the term saga was chiefly popularised by John Galsworthy, who wrote The Forsyte Saga."
sagacious,"adjective:Having or showing keen discernment, sound judgment, and farsightedness. See Synonyms at shrewd.","At least it could hardly be called sagacious generalship on the part of the stadholder."
sage,"noun:One venerated for experience, judgment, and wisdom.","This shrub is the _artemisia_ -- a species of wild sage or wormwood, -- and the plains upon which it grows are called by the hunters, who cross them, the _sage prairies_."
salacious,"adjective:Appealing to or stimulating sexual desire; lascivious.","Kind of like the word salacious during the Clinton impeachment area."
salient,"adjective:Projecting or jutting beyond a line or surface; protruding.","_Combatant_: when back to back, they are _Addorsed_: when passant or salient in contrary directions, they are _Counter passant_ or _Counter salient_."
saline,"adjective:Of, relating to, or containing salt; salty.","Before entering into a discussion of the question, which naturally arises at this point, as to how levity and gravity by their two possible ways of interaction - 'sulphurous' or 'saline' - determine the properties of so-called positive and negative electricity, we shall first study the third mode of generating electricity, namely, by electromagnetic induction."
sallow,"adjective:Of a sickly yellowish hue or complexion.","Abner! ""and he called his sallow-faced companion, who was already arguing salvation and temperance with some of the crew."
salmon,"noun:Any of various large food and game fishes of the genera Salmo and Oncorhynchus, of northern waters, having delicate pinkish flesh and characteristically swimming from salt to fresh water to spawn.","Two days after, when I looked at it again, the shepherdess's attire was changed -- she had on no longer the pea-green dress over the salmon, but a _salmon_ dress over a _pea-green_ slip."
salubrious,"adjective:Conducive or favorable to health or well-being.","If the project were titled a salubrious version of ""Ongoing Portrait of the North American Male""?"
salutary,"adjective:Effecting or designed to effect an improvement; remedial:  salutary advice.","It was there, in the moments after 9/11, that Bush truly decided on war, maybe because Saddam had once tried to kill George H.W. Bush, maybe because the neocons had convinced him that a brief war in Iraq would have long-term salutary consequences for the entire Middle East, maybe because he could not abide the thought that a monster like Saddam might die in his sleep -- and maybe because he heard destiny calling."
salutation,"noun:A polite expression of greeting or goodwill.","I was very much interested in your introduction and I am sure my good friend, our good Mayor, will agree that when you are addressed with your titles, oftentimes the salutation is a flattering, seeking a favour."
salvage,"noun:The rescue of a ship, its crew, or its cargo from fire or shipwreck.","Make what you call a salvage job of it, and your pickings, mister, 'ull be out and away beyond the value of what we've been obliged to make you leave behind you.'"
salve,"noun:An analgesic or medicinal ointment.","_Arnica salve, Urtica urens, tincture and salve_, and Dr. Reisig's _Homoeopathic Pain Extractor_ are the best specific remedies for _Burns_."
salvo,"noun:A simultaneous discharge of firearms.","The A.P. was below when the salvo from the German cruiser struck the ship."
sanctify,"verb-transitive:To set apart for sacred use; consecrate.","The word sanctify means simply ""to make holy"" (L., sanctificare = sanctus, holy, + ficare, to make)."
sanctimonious,"adjective:Feigning piety or righteousness: ""a solemn, unsmiling, sanctimonious old iceberg that looked like he was waiting for a vacancy in the Trinity�?  ( Mark Twain).","The low point of self defeating activism came at a Radio City Music Hall fundraiser at which Chevy Chase said the president had the intellect of an ""egg timer"" John Mellencamp called Bush a ""cheap thug"" and Meryl Streep, in a performance that brings new meaning to the word sanctimonious, belittled the president's faith."
sanctimony,"noun:Feigned piety or righteousness; hypocritical devoutness or high-mindedness.","But with any luck, it will be a eye-feast of hundreds of thousands of good-humored, well-behaved Americans, there to answer the cynicism of Glenn Beck's ""Restoring Honor"" rally, at which the notion that the election of a black president somehow sullied the nation's dignity was dressed in sanctimony and a display of patriotism so bombastic that it was almost camp."
sanction,"noun:Authoritative permission or approval that makes a course of action valid. See Synonyms at permission.","Whether the sanction is historically regarded as a punishment?"
sanctuary,"noun:A sacred place, such as a church, temple, or mosque.","And for that matter, a stronger link could be forged between a mage's physical body and this sanctuary and stretched as tightly as a harp string Even if the moment of death were instantaneous, making it impossible for Ma'ar to do what Falconsbane had done and make the conscious flight along the link into the sanctuary~ the release of the tension at the end linked to the living physical body would literally snap the spirit into its sanctuary~ whether or not the mage himself was even aware of what was happening to him."
sand,"noun:Small loose grains of worn or disintegrated rock.","""I don't know whether the situation appalls you, as much as it does me -- if I don't get this off my chest now, David, I can't do it at all -- but the thought of that poor little waif in there and the struggle she's had, and the shy valiant spirit of her, -- the sand that she's got, the _sand_ that put her through and kept her mouth shut through experiences that might easily have killed her, why I feel as if I'd give anything I had in the world to make it up to her, and yet"
sanguinary,"adjective:Accompanied by bloodshed.","The despair of the flying Goths found some consolation in sanguinary revenge; and three hundred youths of the noblest families, who had been sent as hostages beyond the Po, were inhumanly slain by the successor of Totila."
sanguine,"adjective:Of the color of blood; red.","If you're not familiar with these terms a sanguine is a naturally outgoing personality who can hold three conversations at once, doesn't like to be alone, is the life of every party and is often said to be a people person."
sanitation,"noun:Formulation and application of measures designed to protect public health.","• Stduents use viral e-mail chain letters as a way to gain more funding, and in one case secured long-term sanitation supplies from a pharmaceutical representative."
sanity,"noun:The quality or condition of being sane; soundness of mind.","Now when he was misusing his authority to browbeat me into what he termed sanity, I found comfort in recalling that after all he had once in a moment of forgetfulness confessed to having a home at Mentone Park, with a wife and four daughters of whose accomplishments he spoke almost with boasting."
sap,"noun:The watery fluid that circulates through a plant, carrying food and other substances to the various tissues.","A little in this way -- but these similes are very imperfect, and will not bear close application -- the sap rises in a tree, stealing up branch by branch; and it is then called _ascending sap_."
sapid,"adjective:Perceptible to the sense of taste; having flavor.","Several species of palm, from the fact of yielding large sapid central buds which are cooked as vegetables, are known as cabbage-palms."
sapient,"adjective:Having great wisdom and discernment.","One of my main conclusions is that our species is simply not sufficiently wise (or I prefer the term 'sapient' to differentiate between a native capacity and an actualized capability) to deal with the world we have created."
sapling,"noun:A young tree.","If you have some money to spend, you could follow country road's advice and by a sapling from a nursery, which could cut your wait time by a few years."
sarcasm,"noun:A cutting, often ironic remark intended to wound.","avengers63, you forgot to use [sarcasm][\sarcasm]."
sarcastic,"adjective:Expressing or marked by sarcasm.","But its good if they open up to me after awhile sarcastic or sincere: sarcastic its more fun that way haha should he/she have a best friend: don't really care as long as theyre happi should he/she have a lotta guy friends: same as above should he/she love his/her mother: um well I dnt think it matters. should he/she watch girl movies/chick flicks: yes!!"
sardonic,"adjective:Scornfully or cynically mocking. See Synonyms at sarcastic.","Leaning up against her wall, his arms and ankles crossed, his expression sardonic."
sartorial,"adjective:Of or relating to a tailor, tailoring, or tailored clothing:  sartorial elegance.","Fashion fiends are in sartorial heaven as New York Fashion Week and the Toronto Film Festival attract the biggest style stars."
sash,"noun:A band or ribbon worn about the waist as part of one's clothing or over the shoulder as a symbol of rank.","Satin sash is called ""My Moments"" by Offray, from the WalMart craft section, with matching satin bows and roses, will wrap around twice like an obi-belt and still have enough to make a big bow in the front."
sate,"verb-transitive:To satisfy (an appetite) fully.","A dish that is on the prominent position of my must-eat list (when I am on vacation) is sate kelapa (or in its local variant known as sate kelopo)."
satellite,"noun:Astronomy   A celestial body that orbits a planet; a moon.","The term satellite is also used to describe man-made devices of any size that are launched into orbit."
satiate,"verb-transitive:To satisfy (an appetite or desire) fully.","If he had to do what was expected of him, satiate the box-checkers on the right, he would do it with a wicked grin, choosing a woman with a Jack London résumé, a surprise from the last frontier."
satiated,"adjective:Pleasantly satisfied or full, as with food.","Going to bed on a Sunday night feeling loved & emotionally satiated is one of my favorite feelings in the world."
satire,"noun:A literary work in which human vice or folly is attacked through irony, derision, or wit.","Of how much confusion the spelling which used to be so common, ‘satyr’ for ‘satire’, is at once the consequence, the expression, and again the cause; not indeed that this confusion first began with us {279}; for the same already found place in the Latin, where ‘satyricus’ was continually written for ‘satiricus’ out of a false assumption of the identity between the Roman _satire_ and the Greek _satyric_ drama."
satirical,"adjective:Of, relating to, or characterized by satire. See Synonyms at sarcastic.","About Sarah palin, just for fun, a satirical cartoon by «satirical Amoebas»: Desperate Whitehouse Wives"
saturate,"verb-transitive:To imbue or impregnate thoroughly: ""The recollection was saturated with sunshine�?  ( Vladimir Nabokov).  See Synonyms at charge.","KURTZ: And in terms of that kind of saturate, Peggy Wehmeyer, I've had some Catholics say to me that there had been too much coverage of the pope."
saturated,"adjective:Unable to hold or contain more; full.","Whereas such non-scientific dolts as Jane Brody describe saturated fats as being ‘artery clogging’ in fact, most of them think of the term saturated fats as being incomplete unless written as artery-clogging saturated fats, the scientific dolts talk of the ‘putative risk for heart disease’ concerns about saturated fats."
saturnine,"adjective:Having the temperament of one born under the supposed astrological influence of Saturn.","‘By the way, I call the saturnine one … O’Hara … a “dark Celt.�?"
satyr,"noun:Greek Mythology   A woodland creature depicted as having the pointed ears, legs, and short horns of a goat and a fondness for unrestrained revelry.","His eyes, under massively arched brows, were wide apart and black with the blackness that is barbaric, while before them was perpetually falling down a great black mop of hair through which he gazed like a roguish satyr from a thicket."
saunter,"verb-intransitive:To walk at a leisurely pace; stroll.","Sax liked Thoreau's explanation for the word saunter: from à la Sainte Terre, describing pilgrims on their way to the Holy Land."
savanna,"noun:A flat grassland of tropical or subtropical regions.","The unique high altitude grassland or montane savanna is dominated by Loudetia kagerensis on the summits."
savant,"noun:A learned person; a scholar.","That the gourmand, amiable savant, is pictured as nibbling on a partridge wing (itself related to the arm which raises it to the diner's mouth) au suprême (mark of invested expertise), thus with the expertly prepared food neither completely inside or outside the mouth even as it is consumed, a circumstance that works to prolong the process of eating and its attendant pleasure, emphasizes this ambiguity."
savor,"noun:The taste or smell of something.","The English word was influenced by the unrelated word savor, the French word shows the addition of the diminutive suffix, - ette, the Italian word was confused with santo, ` sacred, 'and the Spanish word, coming from Latin influenced by Arabic, preserves the Arabic definite article, a (l) -."
savory,"adjective:Appetizing to the taste or smell:  a savory stew.","Typically simple but savory is the pan-seared boneless chicken breast with lemon and chive sauce: It can be quickly prepared, sauce and all, in a single skillet."
savvy,"adjective:Well informed and perceptive; shrewd:  savvy Washington insiders.","He speaks angrily about what he calls a savvy campaign by Pakistan's government under President Pervez Musharraf to fleece Washington for billions of dollars even as it allowed Al Qaeda to regroup in Pakistan's tribal lands."
sawdust,"noun:The small particles of wood or other material that fall from an object being sawed.","And me, I'm going to be over here obsessing about the ice barges coming down river from the mountains with their precious cargo packed in sawdust and hay."
scabbard,"noun:A sheath, as for a dagger or sword.","The sword scabbard is missing a piece, but again, I can always order a new one."
scad,"noun:Any of several carangid fishes of the genus Decapterus, especially D. punctatus of the western Atlantic.","While we were still in the yard the door opened, throwing a scad of light over the snow, and a high screiching voice came to us --"
scaffold,"noun:A temporary platform, either supported from below or suspended from above, on which workers sit or stand when performing tasks at heights above the ground.","The technology works by placing a very fine apparatus called a scaffold, which is made of polymer fibres hundreds of times finer than a human hair, in place of a missing limb or damaged organ."
scale,"noun:One of the many small platelike dermal or epidermal structures that characteristically form the external covering of fishes, reptiles, and certain mammals.","For example: ten spaces on the vernier being made equal to nine on the scale, each vernier space is one tenth less than a scale space; and if the first line or division of the vernier agree exactly with any line of the scale, the next line of the vernier must be one tenth of a tenth (or one hundredth) of an inch from agreement with the next _scale_ division; the following vernier line must be two hundredths out, and so on: therefore, the number of such differences (from the next tenth on the scale) at which a vernier line agrees with a scale line, when set, is the number of hundredths to be added to the said tenth; (in a common barometer, reading only to hundredths of an inch)."
scalpel,"noun:A small straight knife with a thin sharp blade used in surgery and dissection.","Proposition 26 offers a chain saw when a scalpel is required - vote no."
scan,"verb-transitive:To examine closely.","If you dare, click on the label scan and hear a rough recording straight from the original 45."
scanty,"adjective:Barely sufficient or adequate.","It was a picture of a child clad in scanty rags, showing just enough skin to make me uncomfortable."
scapegoat,"noun:One that is made to bear the blame of others.","One of our friends, Gwinya, told us that the term scapegoat derives from an ancient ritual in one traditional community."
scarce,"adjective:Insufficient to meet a demand or requirement; short in supply:  Fresh vegetables were scarce during the drought.","Thus, _If cats are scarce, mice are plentiful_, contains two verbal clauses; but _if cats are scarce_ is conditional, not indicative; and _mice are plentiful_ is subject to the condition that _cats are scarce_."
scare,"verb-transitive:To strike with sudden fear; alarm. See Synonyms at frighten.","If you couldn't care less about money except perhaps about making more of it, like most of us do, don't let the title scare you away."
scathing,"adjective:Bitterly denunciatory; harshly critical: ""a scathing tract on the uselessness of war�?  ( Pierre Brodin).","But in short, scathing words and significant change of metre he reverses the picture to show his view of it, when, in the companion song of"
scavenge,"verb-transitive:To search through for salvageable material:  scavenged the garbage cans for food scraps.","Many families living there support themselves by what they scavenge from the dump."
scenario,"noun:An outline of the plot of a dramatic or literary work.","This report includes what we term scenario forecasts."
scent,"noun:A distinctive, often agreeable odor. See Synonyms at fragrance, smell.","He swiftly followed till the tule ahead rustled gently, and the scent was _body scent_."
schematic,"adjective:Of, relating to, or in the form of a scheme or diagram.","I lean towards ""created kinds"" being front loaded in schematic form into one or a few genomes when life was first placed on this planet."
scheme,"noun:A systematic plan of action: ""Did you ever carry out your scheme of writing a series of sonnets embodying all the great epochs of art?�?  ( Edith Wharton).","... and she said: * scheme and plot, plot and scheme*"
schism,"noun:A separation or division into factions.","The resistance which followed, both in Bombay and in other parts of India has uniformly been called the ""Goan or Indo-Portuguese Schism"" by writers outside the Padroado party; and the term schism occurs frequently in the pronouncements of the Holy See; but the Padroadists themselves have always resented this title on the ground that the fault lay with the"
scholarly,"adjective:Of, relating to, or characteristic of scholars or scholarship:  scholarly pursuits; a scholarly edition with footnotes.  See Synonyms at learned.","Both of our speakers on this panel have worked both in the more academic and long-term scholarly thinking part of our field and our profession, but also are well known as analysts in media and in events such as our own."
scintilla,"noun:A minute amount; an iota or trace.","Yesterday's term was scintilla, which is defined as:"
scintillate,"verb-intransitive:To throw off sparks; flash.","What has mattered in Hodgkin's art, and still does, is not simply a brilliant way with colour, although it would be hard to find many painters of the past 100 years who could out-scintillate a work such as that bedroompicture, with its chromatic suggestion of coals glowing in a blackened grate."
scintillating,"verb:present participle of scintillate.","I overdid it, she thought in terror, as she recalled her scintillating remarks and elaborate manner."
scion,"noun:A descendant or heir.","The smugness is reinforced not just by his history as the entitled scion of one of America's aristocratic dynasties but also by his conviction that his every action is blessed from on high."
scission,"noun:The act of cutting or severing; division or fission.","The second scission occurs when a protease uses an unusual active site within the hydrophobic lipid environment to recognize and cleave the truncated target protein, releasing both the lumenal fragment and the cytoplasmic domain from the membrane."
scissor,"verb-transitive:To cut or clip with scissors or shears.","Siggy has a small 'hatch' defect called a scissor beak."
scoff,"verb-transitive:To mock at or treat with derision.","""oh I'm not smug * scoff scoff scoff*, One just prefers a superior * scoff scoff* product"""
scooter,"noun:A child's vehicle consisting of a long footboard between two small end wheels, controlled by an upright steering handle attached to the front wheel.","The Piaggio MP3 is a tilting three-wheeled scooter from the Italian manufacturer Piaggio."
scorch,"verb-transitive:To burn superficially so as to discolor or damage the texture of. See Synonyms at burn1.","Thus reflecting sagely, he kept his eyes on his plate and did justice to the fare; for one cannot scorch from the Cliff House to the Western Addition via the park without being guilty of a healthy appetite."
score,"noun:A notch or incision, especially one that is made to keep a tally.","The piano and violin score is haunting and reminiscent of The Nines."
scorn,"noun:Contempt or disdain felt toward a person or object considered despicable or unworthy.","In the first place, the word scorn must be suppressed, having nothing to do here; then, I don't much believe in your ignorance, and not at all in your lack of wit."
scotch,"verb-transitive:To put an abrupt end to:  The prime minister scotched the rumors of her illness with a public appearance.","It is often referred to as a scotch tape or drawing method."
scour,"verb-transitive:To clean, polish, or wash by scrubbing vigorously:  scour a dirty oven.","Unlike Mr. Obama who thinks now is the time to read line by line -- to ""scour"" -- spending bills he has already"
scourge,"noun:A source of widespread dreadful affliction and devastation such as that caused by pestilence or war.","Despite the criticism of the new legislation, Law Minister Shafique Ahmed insists it is the only way to eradicate what he describes as the scourge of ""professional"" begging controlled by criminal gangs."
scowl,"verb-intransitive:To wrinkle or contract the brow as an expression of anger or disapproval. See Synonyms at frown.","Kurt belched loudly, provoking a scowl from the Greek."
scrap,"noun:A small piece or bit; a fragment.","Below the title scrap, Roman Pavlyuchenko boosted fourth-placed Tottenham Hotspur's push for Champions League qualification with two goals in a 3-1 home defeat of Blackburn Rovers."
scrappy,"adjective:Composed of scraps; fragmentary:  scrappy evidence.","Also, it seems that every description of him is legally obliged to include the word scrappy at least once, so there you go."
